SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,DAYS_EMPLOYED_ANOM,DAYS_EMPLOYED_PERCENT,INCOME_CREDIT_PER,ANNUITY_INCOME_PERCENT,CREDIT_TERM,GOODS_PRICE_CREDIT_PER,GOODS_PRICE_AMT_ANNUITY_PER,AMT_CREDIT_DAYS_EMPLOYED_PERC,Amount_INCOME,Amount_ANNUITY,Amount_CREDIT,Amount_GOODS
104098,Cash loans,M,Y,Y,202500.0,387144.0,30717.0,342000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,14739,-3123.0,-3398.0,-4648,4.0,1,0,0,Security staff,2,2,THURSDAY,12,0,1,1,0.3075954027086491,0.153312084241807,0.5726825047161584,0.9816,0.0,0,1,False,-0.2118868308569102,0.5230611865352427,6.592440668033988,0.0793425702064348,1.132,0.0898157894736842,-0.0080667658545657,12.218495165528733,10.332571526242926,12.866551995825734,12.742566016044742
104104,Cash loans,F,N,Y,135000.0,526837.5,18121.5,337500.0,Family,State servant,Higher education,Married,House / apartment,0.02461,13042,-2086.0,-2842.0,-5237,9.0,1,0,1,Core staff,2,2,THURSDAY,11,0,0,0,0.5231127082527203,0.4827825056840683,0.656158373001177,0.9861,0.0,1,0,False,-0.1599447937432909,0.25624599615631,7.449714427613608,0.034396754217382,1.561,0.0536933333333333,-0.0039594751702375,11.813030057420567,9.804854357627727,13.174647430828015,12.729320789294722
104110,Cash loans,F,N,Y,157500.0,495000.0,25272.0,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,9954,-1495.0,-2644.0,-2469,9.0,1,0,1,Core staff,2,2,TUESDAY,14,0,0,0,0.4138223988995396,0.1462127992968484,0.0646719558983517,0.9767,0.0,1,0,False,-0.1501908780389793,0.3181818181818182,6.232193732193732,0.0510545454545454,1.0,0.0510545454545454,-0.003020202020202,11.967180737247824,10.137452342481922,13.112313041550829,13.112313041550829
104120,Cash loans,F,N,N,45000.0,182448.0,18823.5,157500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,21704,-1765.0,-14358.0,-1133,9.0,0,0,0,Laborers,3,3,THURSDAY,6,0,0,0,0.2017119390350163,0.5798187897864562,0.4974688893052743,0.9816,-877.0,0,1,True,-0.0813214154072981,0.2466456195737963,2.390628735357399,0.103171862667719,1.1584,0.1195142857142857,-0.0096739893010611,10.714417768752456,9.842861368218472,12.11422047989714,11.967180737247824
104122,Cash loans,F,N,Y,135000.0,601029.0,47614.5,513000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,10538,-2775.0,-5018.0,-1381,9.0,1,0,0,Laborers,1,1,THURSDAY,17,0,0,0,0.6124062998247947,0.7189200201479709,0.5709165417729987,0.9757,-1352.0,1,0,False,-0.2633327007022205,0.2246147856426229,2.835270768358378,0.0792216348961531,1.17159649122807,0.0928157894736842,-0.0046170817048761,11.813030057420567,10.770892615680436,13.306398465265024,13.148031124152906
104131,Cash loans,M,Y,N,382500.0,595386.0,25222.5,513972.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014464,21689,-3304.0,-11377.0,-4824,18.0,1,1,1,Managers,2,2,TUESDAY,3,0,1,1,0.6118669277207414,0.7286075704159239,0.5849900404894085,0.9826,-2087.0,1,0,False,-0.1523352851675964,0.6424403664177525,15.165031222123105,0.0423632735737823,1.1584016249912443,0.0490736849478181,-0.0055493410997235,12.854483932248728,10.135491732282537,13.296965213683064,13.14992406824533
104132,Cash loans,F,N,Y,112500.0,237024.0,11403.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00733,17699,-126.0,-1140.0,-1253,9.0,1,0,0,Laborers,2,2,THURSDAY,18,0,0,0,0.2568036887029385,0.5626979633687937,0.5656079814115492,0.9801,-104.0,1,0,False,-0.0071190462738007,0.4746354799513973,9.865824782951854,0.0481090522478736,1.3168,0.06335,-0.0005315917375455,11.630708500626612,9.34163175765736,12.375916680813017,12.100712129872347
104135,Cash loans,F,Y,N,175500.0,296280.0,18256.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,24424,-1765.0,-9552.0,-5032,0.0,0,0,0,Laborers,2,2,TUESDAY,14,0,0,0,0.5064420471955186,0.2554164846421255,0.633031641417419,0.9866,-673.0,1,0,True,-0.0722649852603996,0.5923450789793439,9.61301454276559,0.0616190765492102,1.3168,0.08114,-0.0059572026461455,12.075394321888057,9.81227645998272,12.599060232127226,12.323855681186558
104136,Cash loans,F,N,Y,225000.0,1457734.5,81526.5,1318500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,19827,-741.0,-8191.0,-3362,9.0,1,0,0,Laborers,2,2,TUESDAY,11,0,0,0,0.5064420471955186,0.6152664780511079,0.7062051096536562,0.9816,-1153.0,1,0,False,-0.0373732788621576,0.1543490944338629,2.759838825412596,0.0559268508771659,1.105600682593857,0.0618327645051194,-0.0005083230176688,12.323855681186558,11.308683399752285,14.192394076203316,14.092005284775478
104149,Cash loans,F,Y,Y,247500.0,420588.0,32679.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,16051,-2153.0,-8421.0,-4278,15.0,1,0,0,Cooking staff,3,3,WEDNESDAY,7,0,0,0,0.5548578846212892,0.272009866271558,0.6006575372857061,0.9796,-337.0,1,0,False,-0.1341349448632484,0.588461867670975,7.573671164968328,0.0776983651459385,1.1683,0.090775,-0.0051190238428105,12.419165860990882,10.394487948750555,12.94940901117326,12.793859310432293
104150,Cash loans,F,N,N,112500.0,573408.0,29277.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.019101,18263,-1765.0,-841.0,-1821,9.0,0,0,0,Laborers,2,2,WEDNESDAY,10,0,0,0,0.5064420471955186,0.5463588319964954,0.6279908192952864,0.9816,-842.0,1,0,True,-0.0966434868312982,0.1961953792064289,3.842606824469721,0.051057885484681,1.1584,0.0591454545454545,-0.003078087504883,11.630708500626612,10.284557503809571,13.259352784200145,13.112313041550829
104156,Cash loans,F,N,Y,157500.0,550980.0,43659.0,450000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,16771,-94.0,-239.0,-251,9.0,1,0,0,Sales staff,1,1,WEDNESDAY,15,0,1,1,0.457435556984406,0.5993044589673225,0.1027820144199289,0.9781,-235.0,1,0,False,-0.0056049132430982,0.2858542959817053,3.6075036075036073,0.0792388108461287,1.2244,0.09702,-0.0001706051036335,11.967180737247824,10.684164725581436,13.219453789835622,13.017002861746503
104165,Cash loans,F,N,Y,112500.0,1024740.0,52452.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,17103,-4112.0,-8490.0,-652,9.0,1,0,0,Laborers,3,3,THURSDAY,6,0,0,0,0.473178574218263,0.122711118976778,0.6380435278721609,0.9886,0.0,1,0,False,-0.2404256563176051,0.1097839451958545,2.144818119423473,0.0511856666081152,1.1386,0.05828,-0.0040127251790698,11.630708500626612,10.867653744651316,13.839949479841293,13.710150042306449
104175,Cash loans,F,N,Y,103500.0,119893.5,14355.0,103500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.018029,15067,-187.0,-4542.0,-4260,9.0,1,0,0,Laborers,3,3,SATURDAY,10,0,0,0,0.4800670314129638,0.6411683617776793,0.5620604831738043,0.9816,-364.0,1,0,False,-0.0124112298400477,0.8632661487069775,7.210031347962382,0.1197312614945764,1.158391304347826,0.138695652173913,-0.0015597175826879,11.54732689168756,9.571853592555165,11.694359127702889,11.54732689168756
104179,Cash loans,F,N,N,202500.0,945000.0,54882.0,945000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,18727,-4315.0,-9943.0,-2260,9.0,1,1,0,Sales staff,3,3,FRIDAY,8,0,0,0,0.5064420471955186,0.4459387020083136,0.5190973382084597,0.9737,-534.0,1,0,False,-0.2304159769317028,0.2142857142857142,3.689734339127583,0.0580761904761904,1.0,0.0580761904761904,-0.0045661375661375,12.218495165528733,10.91294070488442,13.75894020647588,13.75894020647588
104184,Cash loans,F,N,Y,225000.0,478800.0,16479.0,360000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.022625,21770,-14880.0,-9450.0,-3759,9.0,1,0,0,Laborers,2,2,FRIDAY,17,0,0,0,0.5064420471955186,0.2625800458941655,0.237916079507114,0.9791,0.0,1,0,False,-0.6835094166283877,0.4699248120300752,13.653741125068269,0.0344172932330827,1.33,0.045775,-0.0310776942355889,12.323855681186558,9.70984212201073,13.079038252665956,12.793859310432293
104206,Cash loans,F,N,Y,135000.0,500490.0,48888.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,20188,-1765.0,-10912.0,-3660,9.0,0,0,0,Laborers,2,2,THURSDAY,17,0,0,0,0.4902783721804847,0.477842676214481,0.7981372313187245,0.9821,-3024.0,1,0,True,-0.0874281751535565,0.2697356590541269,2.7614138438880707,0.0976802733321345,1.1122,0.10864,-0.0035265439868928,11.813030057420567,10.79728724657475,13.12334289751783,13.017002861746503
104216,Cash loans,F,N,N,72000.0,296280.0,15255.0,225000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.008068,20991,-1547.0,-8744.0,-3640,9.0,1,1,0,Laborers,3,3,SUNDAY,4,0,1,1,0.5064420471955186,0.2039591856153096,0.0701088438273582,0.9846,-500.0,0,1,False,-0.0736982516316516,0.2430133657351154,4.71976401179941,0.0514884568651275,1.3168,0.0678,-0.0052214121776697,11.184421397998191,9.63266259715077,12.599060232127226,12.323855681186558
104230,Cash loans,M,N,Y,157500.0,440784.0,28300.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.020713,11558,-1698.0,-279.0,-4108,9.0,1,0,0,Drivers,3,2,TUESDAY,14,0,0,0,0.0862173169921294,0.5853067302739583,0.6642482627052363,0.9816,-660.0,1,0,False,-0.1469112303166637,0.3573178699771316,5.56527269836222,0.0642049166938908,1.2244,0.0786125,-0.0038522269410867,11.967180737247824,10.250634751319778,12.996310238521414,12.793859310432293
104257,Cash loans,F,Y,N,292500.0,1885536.0,103455.0,1800000.0,Unaccompanied,State servant,Higher education,Married,With parents,0.00496,12559,-4283.0,-5262.0,-3995,11.0,1,0,1,Core staff,2,2,TUESDAY,15,0,0,0,0.3437942432373427,0.5708592226501256,0.4740512892789932,0.9826,-662.0,0,0,False,-0.3410303368102556,0.1551283030395601,2.827316224445411,0.0548676874904536,1.04752,0.057475,-0.0022715026390373,12.58621994565405,11.5468920145335,14.449722688577037,14.403297222866392
104272,Cash loans,F,N,Y,315000.0,479700.0,50503.5,450000.0,Unaccompanied,Commercial associate,Higher education,Separated,Municipal apartment,0.072508,13801,-1334.0,-7904.0,-4877,9.0,1,0,1,Laborers,1,1,WEDNESDAY,10,0,0,0,0.4783661610581058,0.6443267457709344,0.4329616670974407,0.9841,-284.0,1,0,False,-0.0966596623433084,0.6566604127579737,6.237191481778491,0.1052814258911819,1.066,0.11223,-0.0027809047321242,12.66032791780777,10.82979791979253,13.080916187490155,13.017002861746503
104273,Cash loans,M,Y,N,225000.0,728460.0,62523.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,18302,-870.0,-9542.0,-1819,12.0,1,1,1,Laborers,2,2,TUESDAY,8,0,0,0,0.5064420471955186,0.3128916550188253,0.5937175866150576,0.9811,-1528.0,0,0,False,-0.047535788438422,0.3088707684704719,3.598675687347056,0.0858290091425747,1.0792,0.0926266666666666,-0.0011943003047524,12.323855681186558,11.0432897680291,13.498687995766076,13.422467969854669
104278,Cash loans,F,N,Y,58500.0,192024.0,8068.5,135000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.010276,23484,-1765.0,-2636.0,-4834,9.0,0,0,1,Laborers,2,2,SATURDAY,11,0,0,0,0.5064420471955186,0.6481062521004881,0.5190973382084597,0.9806,-1525.0,1,0,True,-0.0751575540793731,0.3046494188226472,7.2504182933630785,0.0420181852268466,1.4224,0.0597666666666666,-0.0091915593884097,10.976782033219948,8.995722870381407,12.16537564319807,11.813030057420567
104294,Cash loans,F,Y,N,112500.0,225000.0,17905.5,225000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,12307,-2307.0,-10684.0,-2074,17.0,1,1,0,Private service staff,2,2,THURSDAY,15,0,0,0,0.5064420471955186,0.1504111262473146,0.6075573001388961,0.9806,-272.0,1,0,False,-0.1874542943040546,0.5,6.282985674792662,0.07958,1.0,0.07958,-0.0102533333333333,11.630708500626612,9.792863207203204,12.323855681186558,12.323855681186558
104295,Cash loans,F,Y,Y,112500.0,156384.0,16551.0,135000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.0105,9927,-727.0,-2677.0,-836,3.0,1,0,0,Sales staff,3,3,FRIDAY,16,0,0,0,0.7414201334470991,0.4768770199566782,0.5190973382084597,0.9826,-517.0,1,0,False,-0.0732346126725093,0.7193830570902394,6.797172376291463,0.105835635359116,1.1584,0.1226,-0.0046488131778187,11.630708500626612,9.71420180194054,11.96006980006988,11.813030057420567
104297,Cash loans,F,Y,N,157500.0,675000.0,28728.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,12087,-980.0,-4406.0,-264,7.0,1,0,0,Laborers,2,2,MONDAY,16,1,1,0,0.7431516886532299,0.6112574397912578,0.5190973382084597,0.9836,-912.0,1,0,False,-0.0810788450401257,0.2333333333333333,5.482456140350878,0.04256,1.0,0.04256,-0.0014518518518518,11.967180737247824,10.26562753590592,13.422467969854669,13.422467969854669
104298,Cash loans,F,N,Y,103500.0,307152.0,18918.0,243000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0105,9997,-830.0,-2906.0,-1524,9.0,1,0,0,Core staff,3,3,TUESDAY,17,1,1,0,0.5064420471955186,0.5269875610130074,0.6144143775673561,0.9816,-694.0,1,0,False,-0.0830249074722416,0.336966713548992,5.470980019029496,0.0615916549460853,1.264,0.0778518518518518,-0.0027022451424701,11.54732689168756,9.847869128773116,12.635098018047351,12.400816722322686
104308,Cash loans,F,Y,N,135000.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,14127,-2899.0,-4469.0,-5431,5.0,1,1,1,Sales staff,2,2,SUNDAY,18,0,1,1,0.5581456309295246,0.2294821002977537,0.5567274263630174,0.9816,-1072.0,1,0,False,-0.2052098817866496,0.6,7.594936708860759,0.079,1.0,0.079,-0.0128844444444444,11.813030057420567,9.785548254671442,12.323855681186558,12.323855681186558
104318,Cash loans,F,N,Y,81000.0,360000.0,18508.5,360000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,13185,-1158.0,-7176.0,-2571,9.0,1,0,0,High skill tech staff,2,2,WEDNESDAY,9,0,0,0,0.7131528255668017,0.6372094460772728,0.5867400085415683,0.9826,-704.0,1,0,False,-0.0878270762229806,0.225,4.3763676148796495,0.0514125,1.0,0.0514125,-0.0032166666666666,11.302204433654577,9.825985365006698,12.793859310432293,12.793859310432293
104319,Cash loans,F,N,N,247500.0,900000.0,36135.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,22112,-1765.0,-1118.0,-2267,9.0,0,0,1,Laborers,2,2,TUESDAY,13,0,0,0,0.5064420471955186,0.588900780040256,0.3344541255096772,0.9801,-771.0,1,0,True,-0.0798209117221418,0.275,6.849315068493151,0.04015,1.0,0.04015,-0.0019611111111111,12.419165860990882,10.49501720371708,13.710150042306449,13.710150042306449
104320,Cash loans,M,Y,Y,135000.0,711454.5,56340.0,643500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,17275,-537.0,-110.0,-825,16.0,1,0,0,Cooking staff,2,2,MONDAY,8,0,1,1,0.5064420471955186,0.6985864160740857,0.3672910183026313,0.9816,-403.0,1,0,False,-0.0310853835021707,0.1897521204799463,2.3961661341853038,0.0791898849469642,1.1056013986013986,0.0875524475524475,-0.0007547917681313,11.813030057420567,10.939160041430364,13.475066745064524,13.374677306018318
104327,Cash loans,M,Y,N,135000.0,319500.0,16335.0,319500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,13317,-900.0,-7101.0,-4834,20.0,1,1,0,Security staff,2,2,FRIDAY,10,1,1,1,0.5064420471955186,0.5875607250393726,0.5190973382084597,0.9831,-481.0,1,0,False,-0.0675827889164226,0.4225352112676056,8.264462809917354,0.0511267605633802,1.0,0.0511267605633802,-0.0028169014084507,11.813030057420567,9.70106532403517,12.674512552799726,12.674512552799726
104334,Cash loans,F,N,N,157500.0,118512.0,8622.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,8712,-1336.0,-1379.0,-1395,9.0,1,1,0,Core staff,2,2,FRIDAY,11,0,0,0,0.3945285038348983,0.6916676343381298,0.5190973382084597,0.9752,-455.0,1,0,False,-0.1533516988062442,1.3289793438639126,18.26722338204593,0.0727521263669501,1.3168,0.0958,-0.0112731200216011,11.967180737247824,9.06207235530708,11.68276950025307,11.407564949312402
104344,Cash loans,M,N,Y,103500.0,573408.0,29407.5,495000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0066709999999999,19296,-2798.0,-9375.0,-2796,9.0,1,0,0,Laborers,2,2,SATURDAY,12,0,1,1,0.5064420471955186,0.4321470176965849,0.7583930617144343,0.9816,0.0,1,0,False,-0.1450041459369817,0.1804997488699146,3.519510328997705,0.0512854721245605,1.1584,0.0594090909090909,-0.0048795970757296,11.54732689168756,10.289005022834596,13.259352784200145,13.112313041550829
104350,Cash loans,F,N,Y,112500.0,296280.0,19062.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,17471,-550.0,-4710.0,-1021,9.0,1,0,1,Laborers,2,2,THURSDAY,11,0,0,0,0.5064420471955186,0.584356325094285,0.8327850252992314,0.9816,0.0,1,0,False,-0.0314807395111899,0.3797083839611178,5.901794145420208,0.0643377885783718,1.3168,0.08472,-0.0018563520993654,11.630708500626612,9.855452103497573,12.599060232127226,12.323855681186558
104351,Cash loans,F,N,Y,112500.0,225000.0,23755.5,225000.0,Family,State servant,Incomplete higher,Single / not married,House / apartment,0.006296,11025,-789.0,-2974.0,-2708,9.0,1,0,0,HR staff,3,3,MONDAY,11,0,0,0,0.5064420471955186,0.2263000533376964,0.5190973382084597,0.9752,0.0,1,0,False,-0.0715646258503401,0.5,4.735745406326956,0.10558,1.0,0.10558,-0.0035066666666666,11.630708500626612,10.075569361599891,12.323855681186558,12.323855681186558
104354,Cash loans,M,Y,Y,202500.0,149256.0,17712.0,135000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.030755,10124,-2106.0,-4357.0,-2603,65.0,1,0,0,Laborers,2,2,MONDAY,13,0,1,1,0.6760561966933212,0.4205791737251993,0.6986675550534175,0.9816,-2289.0,1,0,False,-0.2080205452390359,1.3567293777134588,11.432926829268292,0.1186685962373371,1.1056,0.1312,-0.0141099855282199,12.218495165528733,9.781997654948418,11.913418231451836,11.813030057420567
104369,Cash loans,M,N,N,108000.0,74628.0,8568.0,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,With parents,0.005084,16812,-2583.0,-8814.0,-362,9.0,1,0,1,High skill tech staff,2,2,WEDNESDAY,10,0,0,0,0.4141247678480041,0.6030636759298853,0.1929422277169508,0.9816,-1550.0,1,0,False,-0.1536402569593147,1.447178002894356,12.605042016806722,0.1148094548962855,1.1056,0.1269333333333333,-0.0346116739025566,11.589886506106357,9.055789612127583,11.22027105089189,11.119882876860622
104376,Cash loans,M,N,Y,180000.0,1296000.0,53613.0,1296000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,12412,-632.0,-9127.0,-1973,9.0,1,0,1,Laborers,2,2,TUESDAY,16,0,0,0,0.5064420471955186,0.5348296437518405,0.5190973382084597,0.9876,0.0,0,0,False,-0.0509184660006445,0.1388888888888889,3.357394661742488,0.0413680555555555,1.0,0.0413680555555555,-0.0004876543209876,12.100712129872347,10.889546854964909,14.074793155894357,14.074793155894357
104381,Cash loans,M,Y,N,337500.0,1800000.0,55872.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,19290,-5619.0,-3256.0,-2807,10.0,1,1,0,Laborers,2,2,WEDNESDAY,16,0,0,0,0.5655158837316812,0.5947115491363896,0.4223696523543468,0.9816,-684.0,1,0,False,-0.2912908242612753,0.1875,6.040592783505154,0.03104,1.0,0.03104,-0.0031216666666666,12.729320789294722,10.930818639199272,14.403297222866392,14.403297222866392
104384,Cash loans,M,N,Y,90000.0,601470.0,30838.5,450000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.031329,16055,-2128.0,-8868.0,-1883,9.0,1,0,0,Laborers,2,2,TUESDAY,11,0,0,0,0.6162472951165444,0.6298071990838382,0.6577838002083306,0.9667,-1977.0,1,0,False,-0.1325443786982248,0.1496333981744725,2.91842988472202,0.051271883884483,1.3366,0.06853,-0.0035379985701697,11.407564949312402,10.336519188362098,13.307131937841335,13.017002861746503
104391,Cash loans,F,N,Y,81000.0,252531.0,25105.5,234000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010032,21738,-1765.0,-7407.0,-4481,9.0,0,0,0,Laborers,2,2,WEDNESDAY,6,0,0,0,0.5064420471955186,0.2686970125282933,0.7517237147741489,0.9891,0.0,0,1,True,-0.0811942220995491,0.3207526996685555,3.2263846567485213,0.0994155173028261,1.0791923076923078,0.1072884615384615,-0.0069892409248765,11.302204433654577,10.130842224621803,12.43928929243888,12.36307639433984
104394,Cash loans,M,Y,Y,180000.0,817560.0,30951.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,15964,-3456.0,-8596.0,-5287,35.0,1,0,1,Laborers,2,2,FRIDAY,12,1,1,1,0.5064420471955186,0.7384420432222493,0.7076993447402619,0.9816,-1677.0,1,0,False,-0.2164870959659233,0.2201673271686481,5.815644082582146,0.037857771906649,1.2112,0.0458533333333333,-0.004227212681638,12.100712129872347,10.340160587768484,13.614079573555712,13.422467969854669
104398,Cash loans,M,N,Y,135000.0,338832.0,26901.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,11466,-2127.0,-1441.0,-3681,9.0,1,0,0,Drivers,3,3,MONDAY,9,0,0,0,0.5064420471955186,0.2688259407822213,0.5190973382084597,0.9583,0.0,0,0,False,-0.1855049712192569,0.3984275393115172,5.018400802944129,0.0793933276668083,1.1584,0.0919692307692307,-0.0062774472304859,11.813030057420567,10.199918739620156,12.733259688303365,12.58621994565405
104402,Cash loans,M,Y,Y,315000.0,481176.0,23278.5,360000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.022625,12142,-4723.0,-6273.0,-4279,4.0,1,0,0,Laborers,2,2,SATURDAY,14,0,0,0,0.7404903640567325,0.7436620489790843,0.5902333386185574,0.9781,0.0,1,0,False,-0.3889803986163729,0.6546461170133173,13.531799729364003,0.0483783480472841,1.3366,0.0646625,-0.0098155352719171,12.66032791780777,10.05528546677979,13.083988386527125,12.793859310432293
104408,Cash loans,F,N,N,117000.0,126000.0,5427.0,126000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.0145199999999999,23414,-1765.0,-4412.0,-5041,9.0,0,0,0,Laborers,2,2,THURSDAY,12,0,0,0,0.5064420471955186,0.6157270701746601,0.2636468134452008,0.9816,-743.0,1,0,True,-0.0753822499359357,0.9285714285714286,21.55887230514096,0.0430714285714285,1.0,0.0430714285714285,-0.0140079365079365,11.669929213779891,8.599141774063405,11.744037185933616,11.744037185933616
104409,Cash loans,F,N,Y,180000.0,646749.0,24511.5,481500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,22006,-1765.0,-9350.0,-4461,9.0,0,0,0,Laborers,2,2,MONDAY,12,0,0,0,0.5064420471955186,0.5083107993478022,0.7503751495159068,0.9866,-1378.0,1,0,True,-0.0802053985276742,0.278315080502637,7.343491830365338,0.0378995560874466,1.343196261682243,0.0509065420560747,-0.0027290339838175,12.100712129872347,10.10689767415995,13.37971355385458,13.084661510220318
104410,Cash loans,F,N,N,157500.0,435276.0,34519.5,355500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042,15740,-1596.0,-4186.0,-4194,9.0,1,0,0,Cooking staff,3,3,TUESDAY,10,0,1,1,0.3179114456970752,0.1573544988346644,0.5190973382084597,0.9816,-476.0,1,0,False,-0.1013977128335451,0.3618393846662807,4.562638508669013,0.0793048548507154,1.2244050632911392,0.0971012658227848,-0.0036666390979516,11.967180737247824,10.44927966073557,12.983735591630357,12.781280528225432
104412,Cash loans,F,N,N,85500.0,568800.0,20560.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.020246,21322,-1765.0,-13622.0,-4721,9.0,0,0,0,Laborers,3,3,TUESDAY,12,0,0,0,0.6319006857920605,0.1078531525825155,0.7076993447402619,0.9732,0.0,0,1,True,-0.0827783509989682,0.1503164556962025,4.15845918144014,0.0361471518987341,1.264,0.04569,-0.0031030239099859,11.356271654924852,9.931127038339543,13.251284157471169,13.017002861746503
104417,Cash loans,M,N,N,112500.0,156384.0,18688.5,135000.0,Unaccompanied,Working,Higher education,Married,Office apartment,0.015221,11165,-2805.0,-512.0,-3767,9.0,1,0,1,Laborers,2,2,THURSDAY,14,0,0,0,0.5064420471955186,0.2391997519643201,0.470456116119975,0.9871,-3.0,0,0,False,-0.2512315270935961,0.7193830570902394,6.019744762822056,0.1195039134438305,1.1584,0.1384333333333333,-0.0179366175567833,11.630708500626612,9.835663640407027,11.96006980006988,11.813030057420567
104424,Cash loans,M,N,N,225000.0,224149.5,23665.5,193500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.002134,17209,-252.0,-20.0,-703,9.0,1,0,0,Core staff,3,3,MONDAY,7,0,0,0,0.5064420471955186,0.6115224137945563,0.3876253444214701,0.9816,-691.0,0,1,False,-0.0146435004939275,1.003794342615085,9.507510933637574,0.1055790889562546,1.1583953488372094,0.1223023255813953,-0.0011242496637288,12.323855681186558,10.071773570365618,12.32006851893198,12.173032791451972
